Ram,Weight,Price,TouchScreen,IPS,aspect_ratio,ppi,HDD,SSD,Hybrid,Flash_Storage,Company_Apple,Company_Asus,Company_Chuwi,Company_Dell,Company_Fujitsu,Company_Google,Company_HP,Company_Huawei,Company_LG,Company_Lenovo,Company_MSI,Company_Mediacom,Company_Microsoft,Company_Razer,Company_Samsung,Company_Toshiba,Company_Vero,Company_Xiaomi,TypeName_Gaming,TypeName_Netbook,TypeName_Notebook,TypeName_Ultrabook,TypeName_Workstation,os_Mac,os_Other,os_Windows,Gpu_brand_Intel,Gpu_brand_Nvidia,Cpu_brand_Intel Core i3,Cpu_brand_Intel Core i5,Cpu_brand_Intel Core i7,Cpu_brand_Other Intel Processor,Price_log
8,1.05,71874.72,0,1,1.5,199.69207064108247,0,256,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,11.182693795440782
4,1.93,51095.52,0,0,1.7786458333333333,100.45466986113651,500,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,10.841471672111513
16,2.4,158135.04,0,1,1.7777777777777777,254.67134914246222,0,512,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,11.971210954208564
8,1.95,43156.8,0,0,1.7786458333333333,100.45466986113651,0,128,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,10.672618444949634
6,2.18,42570.72,0,1,1.7777777777777777,141.21199808219862,11024,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,10.65894546204638
4,2.2,24988.32,0,0,1.7777777777777777,141.21199808219862,11024,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,10.126203812574422
8,1.2,61751.52,0,0,1.7777777777777777,176.23257360658386,0,0,0,64,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,11.030890063374128
8,2.04,52161.12,0,1,1.7777777777777777,141.21199808219862,11024,128,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,10.862111839946362
6,2.8,38308.32,0,0,1.7777777777777777,106.11306214269258,11024,128,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,10.55344848760242
8,1.1,53226.72,0,1,1.7777777777777777,165.6321180513006,0,256,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,10.882334592260529
8,2.69,47472.48,0,0,1.7777777777777777,127.33567457123111,500,256,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,10.767926518316962
8,1.6,45767.52,0,0,1.7777777777777777,157.3505121487356,0,256,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,10.731351797533883
8,1.91,52161.12,0,1,1.7777777777777777,141.21199808219862,11024,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,10.862111839946362
8,1.87,45664.6896,0,1,1.7777777777777777,157.3505121487356,0,256,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,10.729102520292825
8,2.3,42943.1472,0,0,1.7786458333333333,100.45466986113651,11024,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,10.6676556480453
8,2.6,85194.72,0,0,1.7777777777777777,127.33567457123111,0,256,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,11.352706476813816
8,2.62,49497.12,0,0,1.7777777777777777,141.21199808219862,11024,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,10.809689968037551
4,1.7,58394.88,0,0,1.7777777777777777,157.3505121487356,0,180,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,10.97500061838249
8,1.38,57489.12,1,1,1.7777777777777777,158.48253022174808,0,256,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,10.959368385934692
8,2.0,31003.632,0,0,1.7777777777777777,141.21199808219862,0,128,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,10.341891891660163
8,2.8,58554.72,0,0,1.7777777777777777,127.33567457123111,11024,128,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,10.977734058532482
16,2.94,96916.32,0,0,1.7777777777777777,141.21199808219862,11024,256,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,11.481613522876666
16,4.42,160520.3856,0,1,1.7777777777777777,127.33567457123111,11024,128,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,11.986182456289773
8,1.9,61485.12,0,0,1.7777777777777777,141.21199808219862,500,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,11.02656673726564
8,1.63,45820.8,0,0,1.7777777777777777,157.3505121487356,0,256,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,10.732515239391274
16,1.36,133146.72,1,0,1.7777777777777777,209.8006828649808,0,512,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,11.799214467550595
8,0.97,107305.92,1,1,1.7777777777777777,352.4651472131677,0,512,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,11.58344841861755
8,1.5,45128.16,1,1,1.7777777777777777,165.6321180513006,0,256,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,10.717283879751747
8,2.62,47898.72,0,0,1.7777777777777777,141.21199808219862,0,0,11024,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,10.776864937870439
4,3.3,31861.44,0,0,1.7777777777777777,106.11306214269258,11024,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,10.36918316559119
8,2.31,81731.52,0,1,1.7777777777777777,141.21199808219862,0,512,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,11.311207243266212
4,1.91,23389.92,0,0,1.7777777777777777,141.21199808219862,0,128,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,10.060103191853011
8,2.67,102564.0,0,0,1.7777777777777777,141.21199808219862,0,512,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,11.538252022916238
8,2.23,72940.31999999999,0,0,1.7777777777777777,141.21199808219862,500,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,11.197410561265002
8,0.92,80452.8,0,1,1.6,226.41554716935852,0,512,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,11.295438385612048
4,1.86,19441.872,0,0,1.7786458333333333,100.45466986113651,500,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,9.875235803727964
4,1.95,38889.072,0,0,1.7786458333333333,100.45466986113651,500,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,10.568494278523755
16,1.8,102777.12,0,0,1.7777777777777777,141.21199808219862,11024,256,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,11.540327768882529
12,2.62,95850.72,0,0,1.7777777777777777,127.33567457123111,11024,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,11.470557693018055
8,3.35,63456.48,0,1,1.7777777777777777,127.33567457123111,11024,128,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,11.058125354295145
4,2.2,42570.72,0,0,1.7777777777777777,141.21199808219862,11024,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,10.65894546204638
8,2.3,43636.32,0,0,1.7777777777777777,141.21199808219862,11024,128,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,10.683668026512203
8,1.86,36763.2,0,0,1.7777777777777777,141.21199808219862,0,256,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,10.512279824567653
